year,state_id,fed_marg,fed_avg,fed_elas,st_marg,st_avg,st_elas,c_marg,c_avg,c_elas,state_abv,State,Code,Year,Poverty,code,C_avg
1989,47,0.2277,0.1276,1.8167,0.0541,0.0343,1.6028,0.2818,0.1619,1.7714,va,Virginia,VA,1989,10.9,va,16.19
1989,48,0.2333,0.1343,1.7677,0,0,0,0.2333,0.1343,2.8197,wa,Washington,WA,1989,9.6,wa,13.43
1989,49,0.2166,0.1331,1.6546,0.051,0.0373,1.3885,0.2676,0.1703,1.5962,wv,West Virginia,WV,1989,15.7,wv,17.03
1989,50,0.2107,0.1143,1.878,0.0724,0.0463,1.587,0.2831,0.1606,1.7939,wi,Wisconsin,WI,1989,8.4,wi,16.06
1989,51,0.1976,0.11,1.83,0,0,0,0.1976,0.11,30.7476,wy,Wyoming,WY,1989,10.9,wy,11
1989,52,0.229,0.1349,1.7266,0.044,0.0286,1.564,0.2731,0.1635,1.6981,us,,,,,,16.35
1990,1,0.2382,0.1626,1.4863,0.0374,0.0307,1.2333,0.2756,0.1934,1.446,al,Alabama,AL,1990,19.2,al,19.34
1990,2,0.2495,0.1366,1.8614,0,0,0,0.2495,0.1366,17.6938,ak,Alaska,AK,1990,11.4,ak,13.66
1990,3,0.216,0.1164,1.8903,0.0446,0.0267,1.7001,0.2606,0.1431,1.8548,az,Arizona,AZ,1990,13.7,az,14.31
1990,4,0.2039,0.1044,1.9919,0.0531,0.0308,1.7526,0.2569,0.1352,1.9373,ar,Arkansas,AR,1990,19.6,ar,13.52
1990,5,0.2186,0.1271,1.7498,0.106,0.0551,1.9622,0.3247,0.1822,1.8139,ca,California,CA,1990,13.9,ca,18.22
1990,6,0.2309,0.1418,1.6556,0.0471,0.0334,1.4305,0.278,0.1751,1.6126,co,Colorado,CO,1990,13.7,co,17.51
1990,7,0.2512,0.1521,1.679,0.0144,0.0089,1.6392,0.2656,0.161,1.6768,ct,Connecticut,CT,1990,6,ct,16.1
1990,8,0.2217,0.1259,1.792,0.0649,0.0386,1.7083,0.2866,0.1646,1.7723,de,Delaware,DE,1990,6.9,de,16.46
1990,9,0.2266,0.1262,1.8278,0.0897,0.0568,1.6061,0.3163,0.183,1.7589,dc,District of Columbia,DC,1990,21.1,dc,18.3
1990,10,0.2387,0.1436,1.6909,0,0,0,0.2387,0.1436,0.1312,fl,Florida,FL,1990,14.4,fl,14.36
1990,11,0.2212,0.1262,1.7835,0.0568,0.0372,1.5491,0.278,0.1635,1.7301,ga,Georgia,GA,1990,15.8,ga,16.35
1990,12,0.2151,0.1214,1.8033,0.0793,0.0436,1.8513,0.2944,0.1651,1.816,hi,Hawaii,HI,1990,11,hi,16.51
1990,13,0.1961,0.0922,2.1736,0.0686,0.0353,1.9825,0.2647,0.1275,2.1206,id,Idaho,ID,1990,14.9,id,12.75
1990,14,0.2386,0.1434,1.6921,0.0288,0.026,1.118,0.2674,0.1694,1.6036,il,Illinois,IL,1990,13.7,il,16.94
1990,15,0.2168,0.1213,1.819,0.0347,0.0313,1.1191,0.2515,0.1527,1.6745,in,Indiana,IN,1990,13,in,15.27
1990,16,0.2032,0.1133,1.8266,0.0604,0.0389,1.5765,0.2635,0.1522,1.7626,ia,Iowa,IA,1990,10.4,ia,15.22
1990,17,0.2314,0.141,1.6693,0.0477,0.0309,1.5649,0.2791,0.1719,1.6505,ks,Kansas,KS,1990,10.3,ks,17.19
1990,18,0.2081,0.1084,1.9574,0.043,0.0323,1.348,0.2511,0.1407,1.8169,ky,Kentucky,KY,1990,17.3,ky,14.07
1990,19,0.2231,0.1211,1.8767,0.0305,0.0197,1.5729,0.2536,0.1408,1.8341,la,Louisiana,LA,1990,23.6,la,14.08
1990,20,0.1991,0.1095,1.852,0.068,0.034,2.0391,0.2671,0.1435,1.8963,me,Maine,ME,1990,13.1,me,14.35
1990,21,0.2409,0.1455,1.6833,0.0495,0.0365,1.3761,0.2904,0.182,1.6216,md,Maryland,MD,1990,9.9,md,18.2
1990,22,0.2328,0.1358,1.7446,0.0599,0.0503,1.2054,0.2927,0.1861,1.5982,ma,Massachusetts,MA,1990,10.7,ma,18.61
1990,23,0.2305,0.142,1.6506,0.0516,0.0368,1.423,0.2821,0.1787,1.6037,mi,Michigan,MI,1990,14.3,mi,17.87
1990,24,0.2166,0.1262,1.7461,0.0777,0.0485,1.6297,0.2944,0.1747,1.7138,mn,Minnesota,MN,1990,12,mn,17.47
1990,25,0.2009,0.0934,2.1981,0.0378,0.0186,2.079,0.2387,0.112,2.1784,ms,Mississippi,MS,1990,25.7,ms,11.2
1990,26,0.2191,0.1234,1.808,0.042,0.0275,1.5476,0.2611,0.1509,1.7604,mo,Missouri,MO,1990,13.4,mo,15.09
1990,27,0.2017,0.1052,1.9553,0.0649,0.0354,1.8644,0.2665,0.1406,1.9324,mt,Montana,MT,1990,16.3,mt,14.06
1990,28,0.2051,0.1109,1.8839,0.0473,0.0272,1.7731,0.2525,0.1381,1.8621,ne,Nebraska,NE,1990,10.3,ne,13.81
1990,29,0.2558,0.1741,1.4912,0,0,0,0.2558,0.1741,1.0302,nv,Nevada,NV,1990,9.8,nv,17.41
1990,30,0.2297,0.1226,1.9092,0.0038,0.0032,1.2139,0.2335,0.1258,1.8916,nh,New Hampshire,NH,1990,6.3,nh,12.58
1990,31,0.2413,0.1408,1.7429,0.0314,0.0239,1.3297,0.2727,0.1648,1.6827,nj,New Jersey,NJ,1990,9.2,nj,16.48
1990,32,0.2354,0.1671,1.4287,0.0712,0.0479,1.5108,0.3067,0.215,1.447,nm,New Mexico,NM,1990,20.9,nm,21.5
1990,33,0.2353,0.1411,1.6964,0.0753,0.049,1.563,0.3107,0.19,1.662,ny,New York,NY,1990,14.3,ny,19
1990,34,0.2214,0.1321,1.7049,0.0641,0.0434,1.4999,0.2855,0.1754,1.6541,nc,North Carolina,NC,1990,13,nc,17.54
1990,35,0.2162,0.118,1.8664,0.03,0.0169,1.8128,0.2462,0.1348,1.8597,nd,North Dakota,ND,1990,13.7,nd,13.48
1990,36,0.2207,0.1276,1.7598,0.0471,0.0299,1.5996,0.2678,0.1575,1.7293,oh,Ohio,OH,1990,11.5,oh,15.75
1990,37,0.2141,0.1223,1.7829,0.0649,0.0368,1.7928,0.279,0.1591,1.7852,ok,Oklahoma,OK,1990,15.6,ok,15.91
1990,38,0.207,0.1146,1.8395,0.0751,0.0496,1.5352,0.2821,0.1643,1.7473,or,Oregon,OR,1990,9.2,or,16.43
1990,39,0.23,0.136,1.7197,0.0213,0.0202,1.0658,0.2513,0.1562,1.6347,pa,Pennsylvania,PA,1990,11,pa,15.62
1990,40,0.2178,0.1217,1.8227,0.0491,0.0279,1.7934,0.267,0.1496,1.8172,ri,Rhode Island,RI,1990,7.5,ri,14.96
1990,41,0.2062,0.1138,1.8451,0.0615,0.0362,1.7282,0.2677,0.15,1.8169,sc,South Carolina,SC,1990,16.2,sc,15
1990,42,0.2073,0.1036,2.0408,0,0,0,0.2073,0.1036,15.1919,sd,South Dakota,SD,1990,13.3,sd,10.36
1990,43,0.2301,0.1396,1.676,0.0044,0.004,1.13,0.2346,0.1436,1.6609,tn,Tennessee,TN,1990,16.9,tn,14.36
1990,44,0.2336,0.133,1.7877,0,0,0,0.2336,0.133,0.5586,tx,Texas,TX,1990,15.9,tx,13.3
1990,45,0.1976,0.1012,1.9915,0.0621,0.0364,1.7365,0.2596,0.1375,1.924,ut,Utah,UT,1990,8.2,ut,13.75
1990,46,0.2087,0.111,1.9167,0.0542,0.027,2.05,0.2629,0.138,1.9428,vt,Vermont,VT,1990,10.9,vt,13.8
1990,47,0.2279,0.1265,1.8339,0.0523,0.0334,1.5919,0.2802,0.1599,1.7833,va,Virginia,VA,1990,11.1,va,15.99
1990,48,0.2365,0.1372,1.7541,0,0,0,0.2365,0.1372,2.4963,wa,Washington,WA,1990,8.9,wa,13.72
1990,49,0.2142,0.1326,1.6424,0.0508,0.0375,1.3719,0.265,0.1701,1.5826,wv,West Virginia,WV,1990,18.1,wv,17.01
1990,50,0.2069,0.1123,1.8778,0.0727,0.0467,1.582,0.2796,0.1589,1.7908,wi,Wisconsin,WI,1990,9.3,wi,15.89
1990,51,0.2026,0.1097,1.8809,0,0,0,0.2026,0.1097,32.6647,wy,Wyoming,WY,1990,11,wy,10.97
1990,52,0.2271,0.1329,1.7384,0.0488,0.0313,1.5865,0.2759,0.1641,1.7095,us,,,,,,16.41
1991,1,0.2503,0.1644,1.5461,0.0371,0.0309,1.2144,0.2874,0.1953,1.4935,al,Alabama,AL,1991,18.8,al,19.53
1991,2,0.2498,0.143,1.7778,0,0,0,0.2498,0.143,18.9837,ak,Alaska,AK,1991,11.8,ak,14.3
1991,3,0.2238,0.1202,1.8971,0.0443,0.0273,1.6458,0.268,0.1475,1.8505,az,Arizona,AZ,1991,14.8,az,14.75
1991,4,0.2035,0.1037,2.0014,0.0568,0.0311,1.864,0.2603,0.1348,1.9697,ar,Arkansas,AR,1991,17.3,ar,13.48
1991,5,0.2177,0.1253,1.768,0.1212,0.0655,1.8846,0.3389,0.1908,1.808,ca,California,CA,1991,15.7,ca,19.08
1991,6,0.2178,0.1173,1.8909,0.0464,0.0307,1.5313,0.2642,0.1481,1.816,co,Colorado,CO,1991,10.4,co,14.81
1991,7,0.2547,0.1548,1.6726,0.027,0.0158,1.7379,0.2817,0.1706,1.6787,ct,Connecticut,CT,1991,8.6,ct,17.06
1991,8,0.2155,0.1164,1.8867,0.0645,0.0386,1.7026,0.28,0.1549,1.8408,de,Delaware,DE,1991,7.5,de,15.49
1991,9,0.2492,0.1594,1.5884,0.0908,0.0657,1.4028,0.3401,0.2251,1.5342,dc,District of Columbia,DC,1991,18.6,dc,22.51
1991,10,0.2376,0.1389,1.7403,0,0,0,0.2376,0.1389,0.1843,fl,Florida,FL,1991,15.4,fl,13.89
1991,11,0.2231,0.126,1.803,0.0571,0.0377,1.5394,0.2802,0.1636,1.7422,ga,Georgia,GA,1991,17.2,ga,16.36
1991,12,0.2227,0.117,1.9406,0.0797,0.0471,1.722,0.3023,0.164,1.8777,hi,Hawaii,HI,1991,7.7,hi,16.4
1991,13,0.2328,0.1442,1.6409,0.0754,0.049,1.5636,0.3082,0.1932,1.6213,id,Idaho,ID,1991,13.9,id,19.32
1991,14,0.2396,0.1402,1.7387,0.029,0.0263,1.1132,0.2686,0.1665,1.6394,il,Illinois,IL,1991,13.5,il,16.65
1991,15,0.2203,0.123,1.8237,0.0344,0.0314,1.1085,0.2547,0.1544,1.6775,in,Indiana,IN,1991,15.7,in,15.44
1991,16,0.2005,0.1077,1.897,0.0597,0.0381,1.5938,0.2602,0.1457,1.8176,ia,Iowa,IA,1991,9.6,ia,14.57
1991,17,0.2362,0.1417,1.6952,0.0487,0.0313,1.5807,0.2849,0.173,1.6744,ks,Kansas,KS,1991,12.3,ks,17.3
1991,18,0.2143,0.1194,1.8282,0.059,0.0413,1.4488,0.2733,0.1607,1.7304,ky,Kentucky,KY,1991,18.8,ky,16.07
1991,19,0.22,0.1065,2.1097,0.0287,0.0184,1.5878,0.2487,0.1248,2.0326,la,Louisiana,LA,1991,19,la,12.48
1991,20,0.1921,0.1015,1.9293,0.0711,0.0344,2.113,0.2632,0.1358,1.9757,me,Maine,ME,1991,14.1,me,13.58
1991,21,0.2438,0.1453,1.7065,0.0508,0.0367,1.4035,0.2946,0.182,1.6453,md,Maryland,MD,1991,9.1,md,18.2
1991,22,0.2319,0.1344,1.7548,0.0638,0.0526,1.2278,0.2957,0.1871,1.606,ma,Massachusetts,MA,1991,11,ma,18.71
1991,23,0.2337,0.1401,1.6964,0.0524,0.0362,1.4676,0.2861,0.1763,1.6493,mi,Michigan,MI,1991,14.1,mi,17.63
1991,24,0.2189,0.127,1.7538,0.0786,0.0481,1.6604,0.2975,0.1751,1.7281,mn,Minnesota,MN,1991,12.9,mn,17.51
1991,25,0.2013,0.0932,2.2078,0.0397,0.0202,2.005,0.241,0.1134,2.1717,ms,Mississippi,MS,1991,23.7,ms,11.34
1991,26,0.2157,0.1192,1.8428,0.0423,0.0274,1.5692,0.2581,0.1466,1.7915,mo,Missouri,MO,1991,14.8,mo,14.66
1991,27,0.2037,0.105,1.9775,0.06,0.0324,1.8848,0.2637,0.1375,1.9556,mt,Montana,MT,1991,15.4,mt,13.75
1991,28,0.2055,0.1084,1.9323,0.0522,0.0296,1.7961,0.2577,0.138,1.9031,ne,Nebraska,NE,1991,9.5,ne,13.8
1991,29,0.2631,0.1752,1.5245,0,0,0,0.2631,0.1752,1.1147,nv,Nevada,NV,1991,11.4,nv,17.52
1991,30,0.2245,0.1217,1.8793,0.004,0.0033,1.2439,0.2285,0.125,1.8626,nh,New Hampshire,NH,1991,7.3,nh,12.5
1991,31,0.2424,0.1383,1.7832,0.0457,0.0296,1.5707,0.2881,0.1679,1.7457,nj,New Jersey,NJ,1991,9.7,nj,16.79
1991,32,0.2504,0.1742,1.458,0.072,0.0501,1.4572,0.3224,0.2244,1.4578,nm,New Mexico,NM,1991,22.4,nm,22.44
1991,33,0.2372,0.1407,1.7147,0.0753,0.0489,1.5647,0.3125,0.1896,1.676,ny,New York,NY,1991,15.3,ny,18.96
1991,34,0.2203,0.131,1.7112,0.0689,0.0461,1.5181,0.2892,0.177,1.6609,nc,North Carolina,NC,1991,14.5,nc,17.7
1991,35,0.219,0.1162,1.9215,0.0307,0.0165,1.8991,0.2497,0.1326,1.9187,nd,North Dakota,ND,1991,14.5,nd,13.26
1991,36,0.2232,0.1271,1.7875,0.0466,0.0298,1.5886,0.2698,0.1569,1.7496,oh,Ohio,OH,1991,13.4,oh,15.69
1991,37,0.201,0.1051,1.9485,0.0642,0.0348,1.8787,0.2651,0.1399,1.9311,ok,Oklahoma,OK,1991,17,ok,13.99
1991,38,0.2127,0.1214,1.7835,0.0773,0.0513,1.5292,0.2899,0.1727,1.7078,or,Oregon,OR,1991,13.5,or,17.27
1991,39,0.2305,0.1345,1.7432,0.0262,0.0249,1.0612,0.2567,0.1594,1.636,pa,Pennsylvania,PA,1991,11,pa,15.94
1991,40,0.2091,0.1155,1.8444,0.0473,0.0266,1.8141,0.2565,0.142,1.8387,ri,Rhode Island,RI,1991,10.4,ri,14.2
1991,41,0.1981,0.0992,2.0386,0.059,0.0318,1.8901,0.2571,0.131,2.0025,sc,South Carolina,SC,1991,16.4,sc,13.1
1991,42,0.2051,0.1014,2.0643,0,0,0,0.2051,0.1014,13.3079,sd,South Dakota,SD,1991,14,sd,10.14
1991,43,0.218,0.1169,1.9013,0.0034,0.0029,1.173,0.2214,0.1198,1.8835,tn,Tennessee,TN,1991,15.5,tn,11.98
1991,44,0.2373,0.1333,1.8119,0,0,0,0.2373,0.1333,0.452,tx,Texas,TX,1991,17.5,tx,13.33
1991,45,0.2386,0.1572,1.541,0.0649,0.0447,1.4737,0.3036,0.2019,1.5261,ut,Utah,UT,1991,12.9,ut,20.19
1991,46,0.2095,0.1096,1.948,0.0644,0.0313,2.1036,0.2739,0.1409,1.9825,vt,Vermont,VT,1991,12.6,vt,14.09
1991,47,0.2277,0.1249,1.8568,0.0526,0.0336,1.5883,0.2803,0.1585,1.7997,va,Virginia,VA,1991,9.9,va,15.85
1991,48,0.2381,0.1344,1.8041,0,0,0,0.2381,0.1344,2.5135,wa,Washington,WA,1991,9.5,wa,13.44
1991,49,0.214,0.129,1.6868,0.0503,0.0372,1.3714,0.2643,0.1662,1.616,wv,West Virginia,WV,1991,17.9,wv,16.62
1991,50,0.2066,0.1107,1.9009,0.0723,0.0473,1.5523,0.2789,0.1581,1.7963,wi,Wisconsin,WI,1991,9.9,wi,15.81
1991,51,0.1993,0.0995,2.044,0,0,0,0.1993,0.0995,29.6138,wy,Wyoming,WY,1991,9.9,wy,9.95
1991,52,0.228,0.1311,1.7698,0.0526,0.0336,1.5901,0.2806,0.1647,1.7331,us,,,,,,16.47
1992,1,0.2562,0.1716,1.5153,0.037,0.0313,1.1964,0.2931,0.2029,1.466,al,Alabama,AL,1992,17.3,al,20.29
1992,2,0.2406,0.1358,1.8039,0,0,0,0.2406,0.1358,21.15,ak,Alaska,AK,1992,10.2,ak,13.58
1992,3,0.2169,0.1189,1.8575,0.0442,0.0277,1.6215,0.2612,0.1467,1.8128,az,Arizona,AZ,1992,15.8,az,14.67
1992,4,0.2104,0.1075,1.9954,0.0576,0.0329,1.7803,0.268,0.1405,1.9449,ar,Arkansas,AR,1992,17.5,ar,14.05
1992,5,0.2263,0.1305,1.7654,0.0703,0.0366,1.9603,0.2967,0.1671,1.808,ca,California,CA,1992,16.4,ca,16.71
1992,6,0.2368,0.144,1.6726,0.0491,0.0348,1.4303,0.286,0.1788,1.6253,co,Colorado,CO,1992,10.8,co,17.88
1992,7,0.2491,0.1536,1.6477,0.0549,0.0321,1.7403,0.3039,0.1857,1.6637,ct,Connecticut,CT,1992,9.8,ct,18.57
1992,8,0.2207,0.1339,1.6765,0.0684,0.0432,1.6105,0.2892,0.177,1.6604,de,Delaware,DE,1992,7.8,de,17.7
1992,9,0.225,0.1234,1.8577,0.0953,0.0571,1.6975,0.3203,0.1805,1.8069,dc,District of Columbia,DC,1992,20.3,dc,18.05
1992,10,0.2367,0.139,1.7329,0,0,0,0.2367,0.139,0.1375,fl,Florida,FL,1992,15.6,fl,13.9
1992,11,0.225,0.1321,1.7325,0.058,0.0388,1.5164,0.283,0.1709,1.6834,ga,Georgia,GA,1992,17.7,ga,17.09
1992,12,0.2127,0.1188,1.8232,0.0802,0.0487,1.6767,0.2929,0.1674,1.7806,hi,Hawaii,HI,1992,11.2,hi,16.74
1992,13,0.201,0.0965,2.1257,0.0722,0.0381,1.9301,0.2731,0.1347,2.0702,id,Idaho,ID,1992,15.2,id,13.47
1992,14,0.2415,0.1445,1.6997,0.0288,0.0262,1.1099,0.2703,0.1707,1.6086,il,Illinois,IL,1992,15.6,il,17.07
1992,15,0.2177,0.1206,1.8382,0.0344,0.0316,1.1019,0.2521,0.1522,1.6845,in,Indiana,IN,1992,11.8,in,15.22
1992,16,0.1996,0.1096,1.8542,0.0614,0.0398,1.5656,0.261,0.1495,1.7772,ia,Iowa,IA,1992,11.5,ia,14.95
1992,17,0.2366,0.1471,1.6349,0.0591,0.0377,1.5933,0.2958,0.1848,1.6264,ks,Kansas,KS,1992,11.1,ks,18.48
1992,18,0.2061,0.111,1.892,0.057,0.0409,1.4128,0.2631,0.1519,1.7624,ky,Kentucky,KY,1992,19.7,ky,15.19
1992,19,0.2273,0.1228,1.8855,0.0306,0.0209,1.4872,0.2579,0.1437,1.8274,la,Louisiana,LA,1992,24.5,la,14.37
1992,20,0.1909,0.0969,2.0093,0.0724,0.0347,2.1295,0.2633,0.1317,2.041,me,Maine,ME,1992,13.5,me,13.17
1992,21,0.2415,0.1454,1.6891,0.0524,0.0376,1.4159,0.2939,0.183,1.6329,md,Maryland,MD,1992,11.8,md,18.3
1992,22,0.2328,0.1395,1.6974,0.0627,0.0511,1.2413,0.2955,0.1906,1.5746,ma,Massachusetts,MA,1992,10.3,ma,19.06
1992,23,0.2319,0.1417,1.6641,0.0521,0.0366,1.4417,0.284,0.1783,1.6183,mi,Michigan,MI,1992,13.6,mi,17.83
1992,24,0.2164,0.1273,1.7294,0.0778,0.0484,1.6338,0.2942,0.1757,1.7031,mn,Minnesota,MN,1992,13,mn,17.57
1992,25,0.1966,0.0873,2.3049,0.0406,0.0209,1.9813,0.2372,0.1082,2.2422,ms,Mississippi,MS,1992,24.6,ms,10.82
1992,26,0.2165,0.118,1.8694,0.0425,0.0277,1.5558,0.259,0.1457,1.8096,mo,Missouri,MO,1992,15.7,mo,14.57
1992,27,0.1986,0.1028,1.9697,0.0602,0.0334,1.8376,0.2588,0.1362,1.9373,mt,Montana,MT,1992,13.8,mt,13.62
1992,28,0.2053,0.1101,1.9005,0.0543,0.0304,1.8174,0.2595,0.1405,1.8825,ne,Nebraska,NE,1992,10.6,ne,14.05
1992,29,0.2678,0.1776,1.5313,0,0,0,0.2678,0.1776,1.0005,nv,Nevada,NV,1992,14.7,nv,17.76
1992,30,0.2207,0.1182,1.9024,0.0034,0.0029,1.2072,0.2241,0.1211,1.8858,nh,New Hampshire,NH,1992,8.7,nh,12.11
1992,31,0.2429,0.1414,1.7479,0.045,0.0301,1.5157,0.2879,0.1715,1.707,nj,New Jersey,NJ,1992,10.3,nj,17.15
1992,32,0.1953,0.0953,2.0924,0.0555,0.0255,2.2223,0.2508,0.1208,2.1198,nm,New Mexico,NM,1992,21.6,nm,12.08
1992,33,0.239,0.1471,1.6518,0.0749,0.0501,1.5173,0.3139,0.1972,1.6176,ny,New York,NY,1992,15.7,ny,19.72
1992,34,0.2068,0.1128,1.8677,0.0667,0.0434,1.5631,0.2736,0.1562,1.783,nc,North Carolina,NC,1992,15.8,nc,15.62
1992,35,0.2151,0.1135,1.9321,0.0299,0.016,1.9051,0.2449,0.1294,1.9288,nd,North Dakota,ND,1992,12.1,nd,12.94
1992,36,0.2337,0.1457,1.6301,0.0506,0.0353,1.4575,0.2843,0.1809,1.5964,oh,Ohio,OH,1992,12.5,oh,18.09
1992,37,0.2021,0.1072,1.9211,0.0621,0.0364,1.7378,0.2642,0.1436,1.8746,ok,Oklahoma,OK,1992,18.6,ok,14.36
1992,38,0.2136,0.1236,1.7591,0.0866,0.0589,1.494,0.3003,0.1824,1.6734,or,Oregon,OR,1992,11.4,or,18.24
1992,39,0.2252,0.1298,1.7651,0.0288,0.0277,1.0528,0.254,0.1575,1.6392,pa,Pennsylvania,PA,1992,11.9,pa,15.75
1992,40,0.2409,0.1677,1.4575,0.0659,0.0464,1.4419,0.3068,0.2141,1.4541,ri,Rhode Island,RI,1992,12.4,ri,21.41
1992,41,0.1979,0.0983,2.0542,0.0585,0.0314,1.9001,0.2563,0.1297,2.0169,sc,South Carolina,SC,1992,19,sc,12.97
1992,42,0.1889,0.097,1.9867,0,0,0,0.1889,0.097,13.794,sd,South Dakota,SD,1992,15.1,sd,9.7
1992,43,0.2199,0.1203,1.8617,0.0027,0.0022,1.2186,0.2225,0.1225,1.85,tn,Tennessee,TN,1992,17,tn,12.25
1992,44,0.2339,0.1328,1.7922,0,0,0,0.2339,0.1328,0.4657,tx,Texas,TX,1992,18.3,tx,13.28
1992,45,0.1934,0.0924,2.1385,0.0626,0.0345,1.8456,0.256,0.1269,2.0586,ut,Utah,UT,1992,9.4,ut,12.69
1992,46,0.2636,0.2014,1.326,0.0877,0.0663,1.3415,0.3513,0.2677,1.3298,vt,Vermont,VT,1992,10.5,vt,26.77
1992,47,0.231,0.1263,1.8625,0.0532,0.0348,1.5518,0.2842,0.1611,1.7953,va,Virginia,VA,1992,9.5,va,16.11
1992,48,0.2343,0.1343,1.7759,0,0,0,0.2343,0.1343,2.5652,wa,Washington,WA,1992,11.2,wa,13.43
1992,49,0.1964,0.1002,1.9986,0.0471,0.0323,1.4773,0.2434,0.1326,1.8709,wv,West Virginia,WV,1992,22.3,wv,13.26
1992,50,0.2166,0.1205,1.8303,0.0725,0.0498,1.4762,0.2891,0.1703,1.7265,wi,Wisconsin,WI,1992,10.9,wi,17.03
1992,51,0.2173,0.1159,1.9112,0,0,0,0.2173,0.1159,31.1524,wy,Wyoming,WY,1992,10.3,wy,11.59
1992,52,0.2288,0.1334,1.745,0.0466,0.0307,1.5421,0.2754,0.1641,1.707,us,,,,,,16.41
1993,1,0.278,0.1828,1.5447,0.0354,0.0302,1.1855,0.3134,0.213,1.4936,al,Alabama,AL,1993,17.4,al,21.3
1993,2,0.2434,0.1357,1.8269,0,0,0,0.2434,0.1357,20.3621,ak,Alaska,AK,1993,9.1,ak,13.57
1993,3,0.2259,0.1214,1.8958,0.0444,0.0277,1.6303,0.2703,0.1491,1.8463,az,Arizona,AZ,1993,15.4,az,14.91
1993,4,0.1978,0.0995,2.0285,0.0567,0.0318,1.813,0.2544,0.1313,1.9762,ar,Arkansas,AR,1993,20,ar,13.13
1993,5,0.2362,0.135,1.78,0.0708,0.0373,1.9345,0.3069,0.1723,1.8134,ca,California,CA,1993,18.2,ca,17.23
1993,6,0.2506,0.1518,1.6784,0.0491,0.0352,1.4139,0.2996,0.187,1.6285,co,Colorado,CO,1993,9.9,co,18.7
1993,7,0.2419,0.1443,1.7054,0.0536,0.0317,1.7196,0.2955,0.176,1.708,ct,Connecticut,CT,1993,8.5,ct,17.6
1993,8,0.2069,0.111,1.9002,0.0655,0.0382,1.7425,0.2724,0.1492,1.8597,de,Delaware,DE,1993,10.2,de,14.92
1993,9,0.278,0.19,1.4848,0.093,0.0712,1.3234,0.371,0.2612,1.4407,dc,District of Columbia,DC,1993,26.4,dc,26.12
1993,10,0.2478,0.1457,1.7306,0,0,0,0.2478,0.1457,0.2019,fl,Florida,FL,1993,17.8,fl,14.57
1993,11,0.2229,0.1181,1.923,0.057,0.0369,1.569,0.2799,0.1551,1.8386,ga,Georgia,GA,1993,13.5,ga,15.51
1993,12,0.2722,0.1856,1.4889,0.0847,0.0616,1.3933,0.3569,0.2472,1.465,hi,Hawaii,HI,1993,8,hi,24.72
1993,13,0.1964,0.0955,2.0992,0.072,0.0373,1.9669,0.2684,0.1328,2.062,id,Idaho,ID,1993,13.1,id,13.28
1993,14,0.2402,0.1374,1.7786,0.0284,0.0257,1.117,0.2686,0.1632,1.6737,il,Illinois,IL,1993,13.6,il,16.32
1993,15,0.2438,0.1478,1.6774,0.0345,0.0323,1.0768,0.2783,0.1801,1.569,in,Indiana,IN,1993,12.2,in,18.01
1993,16,0.2165,0.124,1.7772,0.0618,0.0408,1.539,0.2783,0.1648,1.7181,ia,Iowa,IA,1993,10.3,ia,16.48
1993,17,0.216,0.1181,1.8635,0.0566,0.0322,1.7858,0.2726,0.1503,1.8468,ks,Kansas,KS,1993,13.1,ks,15.03
1993,18,0.2289,0.1357,1.7157,0.0579,0.0434,1.3523,0.2868,0.1791,1.6273,ky,Kentucky,KY,1993,20.4,ky,17.91
1993,19,0.2363,0.1264,1.905,0.0303,0.021,1.4616,0.2666,0.1474,1.8416,la,Louisiana,LA,1993,26.4,la,14.74
1993,20,0.1927,0.1001,1.9635,0.0684,0.0339,2.0611,0.2611,0.1339,1.9881,me,Maine,ME,1993,15.4,me,13.39
1993,21,0.2417,0.1428,1.7224,0.052,0.0368,1.4339,0.2937,0.1796,1.6631,md,Maryland,MD,1993,9.7,md,17.96
1993,22,0.2386,0.1419,1.7102,0.061,0.0509,1.2131,0.2996,0.1928,1.5784,ma,Massachusetts,MA,1993,10.7,ma,19.28
1993,23,0.247,0.1489,1.6865,0.0522,0.0364,1.454,0.2992,0.1854,1.6407,mi,Michigan,MI,1993,15.4,mi,18.54
1993,24,0.2229,0.1268,1.7904,0.0775,0.0479,1.645,0.3004,0.1746,1.7505,mn,Minnesota,MN,1993,11.6,mn,17.46
1993,25,0.1987,0.0867,2.3452,0.041,0.0209,2.0057,0.2397,0.1076,2.2792,ms,Mississippi,MS,1993,24.7,ms,10.76
1993,26,0.2294,0.1293,1.806,0.042,0.0285,1.496,0.2714,0.1578,1.7499,mo,Missouri,MO,1993,16.1,mo,15.78
1993,27,0.2597,0.1723,1.53,0.0652,0.044,1.5018,0.3249,0.2164,1.5243,mt,Montana,MT,1993,14.9,mt,21.64
1993,28,0.2044,0.1036,2.0125,0.0541,0.0289,1.9084,0.2585,0.1325,1.9898,ne,Nebraska,NE,1993,10.3,ne,13.25
1993,29,0.2271,0.1164,1.9904,0,0,0,0.2271,0.1164,2.1446,nv,Nevada,NV,1993,9.8,nv,11.64
1993,30,0.2946,0.1989,1.5039,0.0036,0.0032,1.1317,0.2982,0.2021,1.4979,nh,New Hampshire,NH,1993,9.9,nh,20.21
