state,year,income,taxsngl,taxjnt,taxfam,tax65,mtr_wage,mtr_int,mtr_amt,mtr_lcg,mtr_gift,mtr_fed,mtr_ptx,mtr_pt65,code,state_id,fed_marg,fed_avg,fed_elas,st_marg,st_avg,st_elas,c_marg,c_avg,c_elas,state_abv,Fips,State,Abbrev,rate
25,1987,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2006,0.094,2.1806,0.035,0.0162,2.211,0.2356,0.1102,2.185,ms,28000,Mississippi,Miss.,10
25,1988,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1968,0.0938,2.1428,0.0363,0.0176,2.1043,0.2331,0.1114,2.1367,ms,28000,Mississippi,Miss.,8.4
25,1989,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1987,0.0931,2.1808,0.0366,0.0179,2.0892,0.2354,0.111,2.166,ms,28000,Mississippi,Miss.,7.8
25,1990,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2009,0.0934,2.1981,0.0378,0.0186,2.079,0.2387,0.112,2.1784,ms,28000,Mississippi,Miss.,7.6
25,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2013,0.0932,2.2078,0.0397,0.0202,2.005,0.241,0.1134,2.1717,ms,28000,Mississippi,Miss.,8.5
25,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1966,0.0873,2.3049,0.0406,0.0209,1.9813,0.2372,0.1082,2.2422,ms,28000,Mississippi,Miss.,8.1
25,1993,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1987,0.0867,2.3452,0.041,0.0209,2.0057,0.2397,0.1076,2.2792,ms,28000,Mississippi,Miss.,6.6
25,1994,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2071,0.0831,2.5572,0.04,0.0212,1.922,0.2472,0.1043,2.4272,ms,28000,Mississippi,Miss.,6.3
25,1995,1,0,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2043,0.0773,2.7143,0.0394,0.0207,1.9378,0.2438,0.0981,2.5491,ms,28000,Mississippi,Miss.,6.2
25,1996,1,1.32,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2592,0.1505,1.7521,0.0439,0.0298,1.4978,0.3031,0.1803,1.71,ms,28000,Mississippi,Miss.,6
25,1997,1,6.35,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2605,0.1498,1.7693,0.0448,0.0305,1.4929,0.3053,0.1803,1.7225,ms,28000,Mississippi,Miss.,5.7
25,1998,1,9.52,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2524,0.1404,1.8304,0.0451,0.0311,1.4734,0.2975,0.1715,1.7655,ms,28000,Mississippi,Miss.,5.3
25,1999,1,13.91,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.2097,0.0883,2.4324,0.0429,0.0245,1.78,0.2526,0.1128,2.2899,ms,28000,Mississippi,Miss.,5.1
25,2000,1,20.27,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.244,0.1252,1.9885,0.0435,0.0282,1.5693,0.2875,0.1533,1.9113,ms,28000,Mississippi,Miss.,5.4
25,2001,1,26.52,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1989,0.0569,3.6198,0.04,0.0211,1.937,0.2389,0.078,3.1598,ms,28000,Mississippi,Miss.,5.5
25,2002,1,30.65,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1911,0.0521,3.8062,0.0406,0.0216,1.9218,0.2317,0.0737,3.2477,ms,28000,Mississippi,Miss.,6.6
25,2003,1,35.91,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1747,0.0431,4.2259,0.0415,0.0225,1.8836,0.2162,0.0655,3.4113,ms,28000,Mississippi,Miss.,6.3
25,2004,1,42.98,0,0,0,0,0,0,0,0,0,0,0,ms,25,0.1789,0.048,3.8747,0.0412,0.0225,1.8672,0.2201,0.0705,3.225,ms,28000,Mississippi,Miss.,6.2
25,2005,1,51,0,0,6,0,0,0,0,0,0,0,0,ms,25,0.1633,0.0354,4.8334,0.0413,0.0208,2.0243,0.2046,0.0562,3.7759,ms,28000,Mississippi,Miss.,7.5
25,2006,1,58.43,0,0,14.77,0,0,0,0,0,0,0,0,ms,25,0.1744,0.0421,4.3177,0.0413,0.0216,1.9487,0.2157,0.0637,3.5027,ms,28000,Mississippi,Miss.,6.5
25,2007,1,64.7,0,0,22.17,0,0,0,0,0,0,0,0,ms,25,0.2353,0.1394,1.7165,0.0468,0.0343,1.3826,0.2821,0.1737,1.6505,ms,28000,Mississippi,Miss.,6.1
25,2008,1,69.27,0,0,27.58,0,0,0,0,0,0,0,0,ms,25,0.1889,0.0617,3.1573,0.0442,0.026,1.7317,0.2331,0.0877,2.7307,ms,28000,Mississippi,Miss.,6.6
25,2009,1,71.02,0,0,29.64,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2010,1,74.02,0,0,33.18,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2011,1,78.62,0,0,38.61,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2012,1,82.62,0,0,43.34,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2013,1,86.1,0,0,47.44,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2014,1,89.53,0,0,51.5,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2015,1,91.58,0,0,53.91,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2016,1,95.04,0,0,58,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2017,1,98.86,0,0,62.51,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
25,2018,1,80.23,0,0,44.79,0,0,0,0,0,0,0,0,ms,,,,,,,,,,,,,,,
26,1977,1,8.04,0,0,0,0,0,0,0,0,0,0,0,mo,26,0.7271,0.5569,1.323,0.0231,0.0236,0.9911,0.7503,0.5805,1.3094,mo,,,,
26,1978,1,15.85,0,0,0,0,0,0,0,0,0,0,0,mo,26,0.6457,0.4411,1.4857,0.0213,0.0205,1.0515,0.667,0.4615,1.4664,mo,,,,
26,1979,1,25.88,0,0,30.64,0,0,0,0,0,0,0,0,mo,26,0.2856,0.1471,1.9808,0.0335,0.0192,1.7777,0.3191,0.1662,1.9573,mo,,,,
26,1980,1,31.7,0,0,-981.12,0,0,0,0,0,0,0,0,mo,26,0.3011,0.1542,1.9909,0.0337,0.0197,1.7415,0.3348,0.1739,1.9626,mo,29000,Missouri,Mo.,7.2
26,1981,1,40.28,0,0,-871.68,0,0,0,0,0,0,0,0,mo,26,0.3093,0.1625,1.9397,0.0338,0.0202,1.6981,0.3431,0.1828,1.9129,mo,29000,Missouri,Mo.,7.6
26,1982,1,52.26,0,0,-792.51,0,0,0,0,0,0,0,0,mo,26,0.2934,0.1505,1.9876,0.0355,0.0214,1.6891,0.3289,0.1719,1.9504,mo,29000,Missouri,Mo.,9.2
26,1983,1,57.47,0,0,-747.12,0,0,0,0,0,0,0,0,mo,26,0.2701,0.139,1.9821,0.0373,0.0221,1.7147,0.3074,0.1611,1.9453,mo,29000,Missouri,Mo.,9.9
26,1984,1,62.94,0,0,-705.61,0,0,0,0,0,0,0,0,mo,26,0.2676,0.1404,1.9422,0.0381,0.0228,1.7003,0.3057,0.1633,1.9083,mo,29000,Missouri,Mo.,7.2
26,1985,1,65.11,0,0,-1073.67,0,0,0,0,0,0,0,0,mo,26,0.2695,0.1421,1.9337,0.0383,0.0233,1.6726,0.3078,0.1653,1.8969,mo,29000,Missouri,Mo.,6.5
26,1986,1,65.91,0,0,-1042.68,0,0,0,0,0,0,0,0,mo,26,0.2666,0.1376,1.9757,0.0383,0.0232,1.6795,0.3049,0.1608,1.9329,mo,29000,Missouri,Mo.,6.2
26,1987,1,74.07,7.96,0,-1023.56,0,0,0,0,0,0,0,0,mo,26,0.2351,0.1254,1.9099,0.0405,0.0266,1.5491,0.2756,0.152,1.8466,mo,29000,Missouri,Mo.,6.3
26,1988,1,61.84,0,0,-987.12,0,0,0,0,0,0,0,0,mo,26,0.2229,0.1256,1.8077,0.0421,0.0272,1.5697,0.265,0.1528,1.7652,mo,29000,Missouri,Mo.,5.7
26,1989,1,64.74,0,0,-936.06,0,0,0,0,0,0,0,0,mo,26,0.2257,0.1289,1.7825,0.0422,0.0279,1.5392,0.2679,0.1567,1.7391,mo,29000,Missouri,Mo.,5.5
26,1990,1,65.9,0,0,-891.34,0,0,0,0,0,0,0,0,mo,26,0.2191,0.1234,1.808,0.042,0.0275,1.5476,0.2611,0.1509,1.7604,mo,29000,Missouri,Mo.,5.8
26,1991,1,66.89,0,0,-851.81,0,0,0,0,0,0,0,0,mo,26,0.2157,0.1192,1.8428,0.0423,0.0274,1.5692,0.2581,0.1466,1.7915,mo,29000,Missouri,Mo.,6.6
26,1992,1,65.32,0,0,-826.77,0,0,0,0,0,0,0,0,mo,26,0.2165,0.118,1.8694,0.0425,0.0277,1.5558,0.259,0.1457,1.8096,mo,29000,Missouri,Mo.,6.2
26,1993,1,66.27,0,0,-796.42,0,0,0,0,0,0,0,0,mo,26,0.2294,0.1293,1.806,0.042,0.0285,1.496,0.2714,0.1578,1.7499,mo,29000,Missouri,Mo.,6.2
26,1994,1,69.47,0,0,-770.76,0,0,0,0,0,0,0,0,mo,26,0.232,0.1283,1.8423,0.05,0.032,1.5856,0.282,0.1603,1.7909,mo,29000,Missouri,Mo.,5.1
26,1995,1,70.24,0,0,-744.13,0,0,0,0,0,0,0,0,mo,26,0.2374,0.1328,1.8204,0.0513,0.0331,1.574,0.2887,0.1659,1.7712,mo,29000,Missouri,Mo.,4.7
26,1996,1,70.74,0,0,-722.31,0,0,0,0,0,0,0,0,mo,26,0.2352,0.1248,1.9217,0.0509,0.0325,1.588,0.2861,0.1573,1.8525,mo,29000,Missouri,Mo.,4.8
26,1997,1,70.09,0,0,-708.15,0,0,0,0,0,0,0,0,mo,26,0.2371,0.1295,1.8647,0.052,0.0339,1.5576,0.2891,0.1634,1.8008,mo,29000,Missouri,Mo.,4.3
26,1998,1,69.76,0,0,-832.04,0,0,0,0,0,0,0,0,mo,26,0.238,0.1223,1.984,0.0512,0.0338,1.5379,0.2892,0.1562,1.8871,mo,29000,Missouri,Mo.,4.2
26,1999,1,45.16,0,0,-838.68,0,0,0,0,0,0,0,0,mo,26,0.2343,0.1234,1.9357,0.0516,0.0325,1.6112,0.2859,0.1559,1.8678,mo,29000,Missouri,Mo.,3.3
26,2000,1,46.66,0,0,-818.96,0,0,0,0,0,0,0,0,mo,26,0.2288,0.1144,2.0405,0.0509,0.031,1.6702,0.2797,0.1454,1.9614,mo,29000,Missouri,Mo.,3.6
26,2001,1,49.74,0,0,-799.49,0,0,0,0,0,0,0,0,mo,26,0.2365,0.1151,2.0987,0.0519,0.033,1.597,0.2884,0.1481,1.9864,mo,29000,Missouri,Mo.,4.6
26,2002,1,49.25,0,0,-788.71,0,0,0,0,0,0,0,0,mo,26,0.2266,0.1092,2.1197,0.0512,0.0325,1.6021,0.2778,0.1416,2.0006,mo,29000,Missouri,Mo.,5.4
26,2003,1,51.79,0,0,-770.48,0,0,0,0,0,0,0,0,mo,26,0.2033,0.0967,2.1474,0.0514,0.0327,1.5979,0.2548,0.1294,2.008,mo,29000,Missouri,Mo.,5.6
26,2004,1,54.73,0,0,-747.59,0,0,0,0,0,0,0,0,mo,26,0.203,0.1015,2.0408,0.0532,0.0341,1.5844,0.2561,0.1356,1.9257,mo,29000,Missouri,Mo.,5.9
26,2005,1,56.87,0,0,-722.01,0,0,0,0,0,0,0,0,mo,26,0.2062,0.0994,2.1185,0.0534,0.0343,1.5811,0.2596,0.1337,1.98,mo,29000,Missouri,Mo.,5.4
26,2006,1,59.12,0,0,-697.4,0,0,0,0,0,0,0,0,mo,26,0.2052,0.1018,2.0574,0.0525,0.0338,1.5781,0.2578,0.1356,1.9375,mo,29000,Missouri,Mo.,4.8
26,2007,1,60.21,0,0,-678.85,0,0,0,0,0,0,0,0,mo,26,0.1907,0.0799,2.4449,0.0513,0.0312,1.671,0.242,0.1111,2.2263,mo,29000,Missouri,Mo.,5.1
26,2008,1,53.87,0,0,-994.71,0,0,0,0,0,0,0,-2,mo,26,0.2074,0.1019,2.0771,0.0536,0.0345,1.5782,0.2609,0.1364,1.9505,mo,29000,Missouri,Mo.,6.1
26,2009,1,49.57,0,0,-991.21,0,0,0,0,0,0,0,-2,mo,,,,,,,,,,,,,,,
26,2010,1,60.4,0,0,-969.83,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2011,1,62.6,0,0,-948.72,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2012,1,62.96,0,0,-930.55,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2013,1,62.89,0,0,-915.91,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2014,1,64.16,0,0,-900.53,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2015,1,63.95,0,0,-891.49,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2016,1,67.87,0,0,-872.54,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2017,1,58.67,0,0,-862.26,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
26,2018,1,8.21,0,0,-866.43,0,0,0,0,0,0,0,0,mo,,,,,,,,,,,,,,,
27,1979,1,171.28,92.91,0,91.66,0,0,0,0,0,0,0,-3.3,mt,27,0.2601,0.127,2.0905,0.0569,0.0325,1.7812,0.317,0.1595,2.0273,mt,,,,
27,1980,1,158.13,68.72,0,71.55,0,0,0,0,0,0,0,-3.3,mt,27,0.2759,0.137,2.0553,0.0565,0.0323,1.7788,0.3324,0.1693,2.0024,mt,30000,Montana,Mont.,6.1
27,1981,1,182.75,118.9,33.67,124.64,1.6,1.6,0.64,0,0,0,0,0,mt,27,0.2832,0.1396,2.0707,0.0535,0.0322,1.6904,0.3367,0.1718,1.9992,mt,30000,Montana,Mont.,6.8
27,1982,1,184.35,111.44,19.89,110.76,1.6,1.6,0.64,0,0,0,0,0,mt,27,0.2847,0.1405,2.0679,0.0533,0.0326,1.664,0.338,0.1731,1.9917,mt,30000,Montana,Mont.,8.5
27,1983,1,186.57,115.04,22.44,-257.81,1.6,1.6,0.64,0,0,0,0,-100,mt,27,0.258,0.1316,1.9999,0.0562,0.0324,1.767,0.3141,0.1639,1.9538,mt,30000,Montana,Mont.,8.6
27,1984,1,186.01,114.28,21.86,-233.17,1.6,1.6,0.64,0,0,0,0,-100,mt,27,0.2632,0.1303,2.0611,0.0599,0.0322,1.8955,0.3231,0.1625,2.0282,mt,30000,Montana,Mont.,7.6
27,1985,1,185.18,113.11,21,-232.27,1.6,1.6,0.64,0,0,0,0,-100,mt,27,0.2543,0.1268,2.0469,0.0623,0.032,1.986,0.3166,0.1588,2.0347,mt,30000,Montana,Mont.,7.7
27,1986,1,186.6,114.7,21.24,-229.77,1.6,1.6,0.64,0,0,0,0,-100,mt,27,0.2364,0.1169,2.0646,0.0577,0.0326,1.8045,0.2941,0.1494,2.0077,mt,30000,Montana,Mont.,7.9
27,1987,1,208.1,133.69,27.19,-215.66,1.76,1.76,1.06,0,0,0,0,-100,mt,27,0.2113,0.1087,1.9819,0.0682,0.0372,1.8657,0.2795,0.1459,1.9523,mt,30000,Montana,Mont.,7.4
27,1988,1,207.41,132.92,27,-216.17,1.76,1.76,1.06,0,0,0,0,-100,mt,27,0.1988,0.102,1.9868,0.0676,0.0355,1.9432,0.2664,0.1375,1.9756,mt,30000,Montana,Mont.,6.6
27,1989,1,187.07,118.46,22.78,-230.81,1.6,1.6,0.96,0,0,0,0,-100,mt,27,0.2029,0.1083,1.9098,0.061,0.0329,1.888,0.2639,0.1412,1.9047,mt,30000,Montana,Mont.,5.8
27,1990,1,195.04,122.12,22.14,-162.16,1.68,1.68,1.01,0,0,0,0,-100,mt,27,0.2017,0.1052,1.9553,0.0649,0.0354,1.8644,0.2665,0.1406,1.9324,mt,30000,Montana,Mont.,6
27,1991,1,184.23,113.82,19.18,-173.79,1.6,1.6,0.96,0,0,0,0,-100,mt,27,0.2037,0.105,1.9775,0.06,0.0324,1.8848,0.2637,0.1375,1.9556,mt,30000,Montana,Mont.,6.9
27,1992,1,186.76,114.2,18.55,-176.84,1.64,1.64,0.98,0,0,0,0,-100,mt,27,0.1986,0.1028,1.9697,0.0602,0.0334,1.8376,0.2588,0.1362,1.9373,mt,30000,Montana,Mont.,6.7
27,1993,1,191.01,116.59,18.17,-179.15,1.68,1.68,1.01,0,0,0,0,-100,mt,27,0.2597,0.1723,1.53,0.0652,0.044,1.5018,0.3249,0.2164,1.5243,mt,30000,Montana,Mont.,6
27,1994,1,181.31,110.54,17.33,-99.48,1.6,1.6,0.96,0,0,0,0,-100,mt,27,0.1901,0.1008,1.9224,0.0571,0.0318,1.8291,0.2471,0.1325,1.9001,mt,30000,Montana,Mont.,5.2
27,1995,1,180.5,109.54,15.38,-102.36,1.6,1.6,0.96,0,0,0,0,-100,mt,27,0.2733,0.1783,1.5563,0.0634,0.0443,1.4516,0.3367,0.2226,1.5355,mt,30000,Montana,Mont.,5.7
27,1996,1,178.68,77.11,0,-106.16,0,0,0,0,0,0,0,-100,mt,27,0.1972,0.0935,2.1532,0.0569,0.0316,1.8332,0.2541,0.1252,2.0721,mt,30000,Montana,Mont.,5.3
27,1997,1,178.46,78.74,0,-108.35,0,0,0,0,0,0,0,-100,mt,27,0.2044,0.0938,2.2268,0.0586,0.0329,1.8154,0.263,0.1267,2.1197,mt,30000,Montana,Mont.,5.3
27,1998,1,177.42,74.36,0,-203.84,0,0,0,0,0,0,0,-100,mt,27,0.2001,0.0953,2.144,0.0593,0.034,1.7764,0.2594,0.1293,2.0472,mt,30000,Montana,Mont.,5.5
27,1999,1,177.05,73.64,0,-203.81,0,0,0,0,0,0,0,-100,mt,27,0.2205,0.1134,1.9829,0.0604,0.0373,1.6452,0.2809,0.1507,1.8991,mt,30000,Montana,Mont.,5.3
27,2000,1,174.16,70.13,0,-206.34,0,0,0,0,0,0,0,-100,mt,27,0.3067,0.2213,1.4056,0.0627,0.05,1.2689,0.3694,0.2713,1.3804,mt,30000,Montana,Mont.,5
27,2001,1,173.03,68.24,0,-208.57,0,0,0,0,0,0,0,-100,mt,27,0.1792,0.0653,2.8223,0.0585,0.032,1.8629,0.2377,0.0973,2.5047,mt,30000,Montana,Mont.,4.5
27,2002,1,173.3,69.14,0,-208.67,0,0,0,0,0,0,0,-100,mt,27,0.1752,0.0665,2.7076,0.0565,0.0311,1.8512,0.2317,0.0975,2.433,mt,30000,Montana,Mont.,4.4
27,2003,1,174.47,69.19,0,-158.69,0,0,0,0,0,0,0,-100,mt,27,0.1597,0.0564,2.9128,0.0608,0.0333,1.857,0.2204,0.0897,2.5181,mt,30000,Montana,Mont.,4.7
27,2004,1,172.79,67.53,0,-163.38,0,0,0,0,0,0,0,-100,mt,27,0.165,0.0599,2.8333,0.0616,0.0332,1.8929,0.2266,0.093,2.4962,mt,30000,Montana,Mont.,4.8
27,2005,1,118.99,37.79,0,-208.95,0,0,0,0,0,0,0,-100,mt,27,0.1785,0.0673,2.7233,0.0591,0.0329,1.8305,0.2375,0.1002,2.4287,mt,30000,Montana,Mont.,4.4
27,2006,1,117.36,35.84,0,-147.3,0,0,0,0,0,0,0,-100,mt,27,0.1675,0.0537,3.2208,0.0546,0.0262,2.1252,0.2221,0.0799,2.8586,mt,30000,Montana,Mont.,3.5
27,2007,1,-15.35,-96.93,-132.3,-282.79,0,0,0,0,0,0,0,-100,mt,27,0.2277,0.149,1.5523,0.0628,0.0447,1.4248,0.2905,0.1937,1.5228,mt,30000,Montana,Mont.,3.6
27,2008,1,113.78,30.61,0,-155.8,0,0,0,0,0,0,0,-100,mt,27,0.2096,0.1038,2.0603,0.0633,0.0386,1.667,0.2729,0.1424,1.9534,mt,30000,Montana,Mont.,5.1
27,2009,1,116.49,34.09,0,-155.09,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2010,1,116.65,34.82,0,-156.76,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2011,1,115.78,33.37,0,-161.81,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2012,1,115.85,33.25,0,-109.1,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2013,1,115.08,32.31,0,-109.32,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2014,1,114.98,31.96,0,-109.22,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2015,1,116.19,33.59,0,-108.26,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2016,1,115.37,32.57,0,-109.32,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2017,1,116.4,34.4,0,-69.39,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,2018,1,117.74,35.53,0,-69.27,0,0,0,0,0,0,0,-100,mt,,,,,,,,,,,,,,,
27,1977,2,528.38,497.9,378.81,473.25,3.65,3.65,1.83,0,-4.4,-4.4,-4.4,-4.4,mt,,,,,,,,,,,,,,,
27,1978,2,541.32,516.43,406.58,490.65,3.65,3.65,1.46,0,-4.4,-4.4,-4.4,-4.4,mt,,,,,,,,,,,,,,,
28,1977,1,0,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.6213,0.4865,1.2938,0.1197,0.0943,1.2864,0.7411,0.5807,1.2926,ne,,,,
28,1978,1,9.8,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.674,0.4557,1.5011,0.1171,0.0781,1.5214,0.7911,0.5339,1.504,ne,,,,
28,1979,1,18.74,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2644,0.1314,2.0534,0.0482,0.0235,2.0914,0.3126,0.1549,2.0591,ne,,,,
28,1980,1,5.7,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2808,0.1395,2.0538,0.0421,0.0196,2.1891,0.3229,0.1592,2.0705,ne,31000,Nebraska,Nebr.,3.9
28,1981,1,20.24,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2842,0.1436,2.0194,0.0439,0.0207,2.1649,0.3281,0.1643,2.0378,ne,31000,Nebraska,Nebr.,4.2
28,1982,1,41.09,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2904,0.1465,2.0218,0.0509,0.0246,2.1132,0.3413,0.1711,2.035,ne,31000,Nebraska,Nebr.,5.6
28,1983,1,65.2,0,0,18.5,0,0,0,0,0,0,0,0,ne,28,0.2455,0.1225,2.0451,0.0494,0.0236,2.1356,0.2949,0.1461,2.0598,ne,31000,Nebraska,Nebr.,5.6
28,1984,1,96.68,12.76,0,55.88,0,0,0,0,0,0,0,0,ne,28,0.2487,0.1226,2.0714,0.0487,0.0248,2.0003,0.2974,0.1474,2.0594,ne,31000,Nebraska,Nebr.,4.5
28,1985,1,98.11,10.18,0,55.46,0,0,0,0,0,0,0,0,ne,28,0.2363,0.1168,2.0643,0.0485,0.025,1.9781,0.2848,0.1418,2.0491,ne,31000,Nebraska,Nebr.,5.2
28,1986,1,85.66,2.74,0,45.74,0,0,0,0,0,0,0,0,ne,28,0.2549,0.1278,2.0352,0.0486,0.0251,1.9728,0.3036,0.153,2.0249,ne,31000,Nebraska,Nebr.,5
28,1987,1,104.01,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2186,0.1121,1.9879,0.0434,0.0253,1.7411,0.2619,0.1375,1.9423,ne,31000,Nebraska,Nebr.,4.4
28,1988,1,91.04,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2033,0.109,1.901,0.043,0.0247,1.7751,0.2464,0.1337,1.8777,ne,31000,Nebraska,Nebr.,3.6
28,1989,1,92.05,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.1999,0.1074,1.8962,0.0429,0.0241,1.81,0.2428,0.1315,1.8804,ne,31000,Nebraska,Nebr.,2.9
28,1990,1,99.77,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2051,0.1109,1.8839,0.0473,0.0272,1.7731,0.2525,0.1381,1.8621,ne,31000,Nebraska,Nebr.,2.3
28,1991,1,105.71,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2055,0.1084,1.9323,0.0522,0.0296,1.7961,0.2577,0.138,1.9031,ne,31000,Nebraska,Nebr.,2.7
28,1992,1,98.66,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2053,0.1101,1.9005,0.0543,0.0304,1.8174,0.2595,0.1405,1.8825,ne,31000,Nebraska,Nebr.,2.9
28,1993,1,78.73,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2044,0.1036,2.0125,0.0541,0.0289,1.9084,0.2585,0.1325,1.9898,ne,31000,Nebraska,Nebr.,2.8
28,1994,1,75.14,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2381,0.1395,1.736,0.061,0.0372,1.6653,0.299,0.1767,1.7211,ne,31000,Nebraska,Nebr.,2.6
28,1995,1,76.64,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.211,0.1035,2.0817,0.0561,0.0304,1.8817,0.2672,0.1339,2.0362,ne,31000,Nebraska,Nebr.,2.6
28,1996,1,73.83,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2157,0.1077,2.0449,0.0581,0.0316,1.8731,0.2739,0.1393,2.0058,ne,31000,Nebraska,Nebr.,2.7
28,1997,1,49.02,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2179,0.1107,2.0078,0.0571,0.0309,1.8798,0.2749,0.1416,1.9798,ne,31000,Nebraska,Nebr.,2.5
28,1998,1,45.84,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2302,0.114,2.0613,0.061,0.0335,1.8537,0.2913,0.1475,2.0141,ne,31000,Nebraska,Nebr.,2.6
28,1999,1,47.27,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2175,0.1041,2.1343,0.0589,0.032,1.8718,0.2764,0.1361,2.0724,ne,31000,Nebraska,Nebr.,2.8
28,2000,1,47.81,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.215,0.1039,2.1127,0.0585,0.0316,1.8834,0.2735,0.1356,2.0591,ne,31000,Nebraska,Nebr.,2.8
28,2001,1,45.5,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2228,0.1031,2.2082,0.0599,0.0336,1.8121,0.2827,0.1368,2.1105,ne,31000,Nebraska,Nebr.,3.1
28,2002,1,41.17,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2131,0.0994,2.1917,0.0611,0.0333,1.8703,0.2742,0.1326,2.1109,ne,31000,Nebraska,Nebr.,3.6
28,2003,1,46.42,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.1917,0.097,2.0153,0.0622,0.0362,1.747,0.2538,0.1332,1.9422,ne,31000,Nebraska,Nebr.,3.9
28,2004,1,48.98,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2402,0.1539,1.5853,0.0703,0.051,1.3996,0.3105,0.2049,1.539,ne,31000,Nebraska,Nebr.,3.9
28,2005,1,51.96,0,0,0,0,0,0,0,0,0,0,0,ne,28,0.2441,0.1615,1.5342,0.0713,0.0538,1.3443,0.3154,0.2153,1.4867,ne,31000,Nebraska,Nebr.,3.8
28,2006,1,42.16,-22.73,-22.73,0,0.61,0.61,0.61,0,0,0,0,0,ne,28,0.1958,0.0978,2.0433,0.0648,0.0383,1.722,0.2607,0.1361,1.9527,ne,31000,Nebraska,Nebr.,3.1
